ProteinID,GeneSymbol,Description,Peptides,normoxia_mono_1,normoxia_mono_2,normoxia_mono_3,normoxia_mono_4,normoxia_PFF_1,normoxia_PFF_2,normoxia_PFF_3,normoxia_PFF_4,hypoxia_mono_1,hypoxia_mono_2,hypoxia_mono_3,hypoxia_mono_4,hypoxia_PFF_1,hypoxia_PFF_2,hypoxia_PFF_3,hypoxia_PFF_4,
A0A338P6I9,A0A338P6I9,Uncharacterized protein,2,1495.05,1577.23,1758.83,1346.14,1337.97,1644.95,1896.13,1725.76,1581.48,1739.93,1593.46,1627.75,1373.76,1539.81,1744.5,1705.79,
Q8VH37,Hdac8,Histone deacetylase 8,2,257.757,303.018,294.148,320.775,338.35,334.277,298.631,325.876,299.142,274.18,294.388,302.738,269.428,293.076,301.598,296.016,
Q3TQI7,Q3TQI7,Telomere length and silencing protein 1 homolog,2,166.893,125.28,127.538,161.163,125.386,132.531,118.138,128.401,139.598,105.732,136.876,129.348,141.824,142.304,230.349,114.558,
Q9ESV0,Ddx24,ATP-dependent RNA helicase DDX24,2,499.391,406.182,431.319,483.92,463.572,472.001,445.999,427.447,493.528,450.701,468.811,478.273,449.089,437.936,595.031,437.895,
Q64519,Sdc3,Syndecan-3,2,656.669,668.109,718.232,585.255,749.991,703.209,728.592,669.636,755.67,720.402,742.413,715.704,711.086,674.008,645.405,719.244,
P70365,Ncoa1,Nuclear receptor coactivator 1,2,162.02,152.13,151.805,190.581,152.429,151.217,144.948,152.406,156.26,147.364,163.27,160.351,170.325,154.384,226.491,155.838,
Q8CI33,Cwf19l1,CWF19-like protein 1,2,503.941,431.535,406.874,460.034,457.311,476.504,404.751,467.751,447.057,453.179,512.273,478.144,486.65,479.797,708.888,436.185,
Q6XPS7,Tha1,L-threonine aldolase,2,301.734,335.762,341.543,342.395,317.506,295.104,344.973,314.878,336.835,309.66,323.258,337.067,332.145,314.795,375.096,335.212,
Q5SRY7-2,Fbxw11,Isoform 2 of F-box/WD repeat-containing protein 11,2,316.173,323.612,334.487,348.746,328.159,370.228,329.147,307.461,334.207,350.274,352.169,386.442,310.867,334.47,276.855,337.574,
Q56A08,Gpkow,G-patch domain and KOW motifs-containing protein,2,263.279,226.583,268.171,280.642,250.895,230.055,244.127,233.447,268.873,242.074,284.05,262.236,258.812,254.871,379.484,245.744,
Q8CFE3,Rcor1,REST corepressor 1,2,1178.11,991.797,1015.96,1160.1,1105.88,1032.63,957.559,1083.64,1131.67,1001.6,1073.2,1032.87,1080.93,1162.32,1969.89,976.703,
Q9CXG3,Ppil4,Peptidyl-prolyl cis-trans isomerase-like 4,2,397.585,352.292,365.245,374.538,374.184,379.688,338.625,378.734,383.842,336.277,388.117,385.276,389.523,370.608,523.294,330.663,
Q9CY66,Gar1,H/ACA ribonucleoprotein complex subunit 1,2,166.989,146.073,154.323,158.024,150.218,157.376,152.19,166.492,169.625,148.811,158.41,140.896,139.839,138.725,237.142,143.254,
Q6XLQ8,Calu,Calumenin,2,554.154,537.446,575.654,561.998,559.323,522.496,528.776,546.113,616.033,480.815,483.273,543.19,619.648,540.163,638.078,496.583,
Q9ERZ4,Chrm2,Muscarinic acetylcholine receptor M2,2,62.9434,52.108,59.2972,55.6458,63.203,74.582,54.1034,53.6298,61.4154,54.0217,69.9676,57.9958,61.2117,46.8538,150.518,57.6755,
O88895,Hdac3,Histone deacetylase 3,2,196.699,162.784,159.641,194.294,165.144,183.173,156.733,151.191,182.679,168.234,179.223,163.543,176.161,182.953,220.378,156.732,
Q99LJ1,Fuca1,Tissue alpha-L-fucosidase,2,280.903,284.473,253.487,273.394,287.495,263.31,283.352,304.619,298.061,284.4,292.618,287.135,270.173,301.132,261.215,276.788,
Q8JZS7,Hmgcll1,"3-hydroxy-3-methylglutaryl-CoA lyase, cytoplasmic",2,636.233,710.296,820.565,692.99,706.84,726.376,768.805,675.437,660.41,680.829,757.553,666.381,680.31,680.29,563.016,732.902,
Q91V01,Lpcat3,Lysophospholipid acyltransferase 5,2,556.581,651.877,672.364,637.179,620.468,663.109,695.352,690.867,587.606,732.187,717.177,727.684,644.306,748.315,645.077,687.396,
E9Q912-2,Rap1gds1,Isoform 2 of Rap1 GTPase-GDP dissociation stimulator 1,2,1169.19,1126.96,1112.84,1097.17,1083.17,1046.85,1122.61,1016.36,1011.89,999.336,1158.44,902.449,1025.44,961.187,682.503,985.688,
Q8K3R3,Plcd4,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4",2,152.654,177.174,180.119,177.742,188.513,165.476,207.261,201.197,239.549,188.13,202.453,212.036,171.39,170.953,164.832,180.603,
Q9DBY4,Tril,TLR4 interactor with leucine rich repeats,2,178.277,210.965,201.375,189.342,189.644,169.126,201.727,191.1,213.936,190.303,218.337,215.333,193.546,191.559,188.028,199.224,
Q9CWG9,Bloc1s2,Biogenesis of lysosome-related organelles complex 1 subunit 2,2,768.964,574.397,455.12,617.801,488.177,487.273,530.777,585.232,624.888,464.099,430.889,468.213,474.71,463.327,463.912,553.34,
P56383,Atp5mc2,"ATP synthase F(0) complex subunit C2, mitochondrial",2,500.226,562.19,523.229,463.594,498.581,546.816,560.481,535.521,438.936,510.939,499.574,487.269,459.711,479.184,420.214,529.786,
Q91VJ4,Stk38,Serine/threonine-protein kinase 38,2,382.95,457.573,421.864,418.084,423.929,431.436,444.016,453.426,429.67,486.89,458.36,483.903,410.722,471.875,440.317,483.323,
Q8R4G6,Mgat5,"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A",2,203.508,194.024,216.047,200.23,200.883,218.452,219.615,200.971,229.348,222.783,233.495,261.435,197.475,214.725,206.003,196.772,
Q9JHB3,Timp4,Metalloproteinase inhibitor 4,2,265.913,311.322,317.516,305.618,300.764,306.637,312.986,324.32,372.695,320.948,338.039,388.54,342.829,326.047,292.949,317.07,
M0QWZ1,Fam193a,Protein FAM193A,2,68.701,63.0178,65.9157,68.6093,69.1046,71.9517,57.7669,77.6331,66.1378,57.8405,68.1216,76.1874,72.229,69.6473,69.5715,64.1462,
Q7TMR0,Prcp,Lysosomal Pro-X carboxypeptidase,2,136.075,170.746,138.285,159.534,148.772,143.456,158.093,142.842,225.196,153.781,176.628,170.204,138.284,169.91,154.625,140.523,
Q8BRG8,Tmem209,Transmembrane protein 209,2,220.753,206.442,202.674,214.658,225.963,211.977,216.66,224.682,203.645,204.479,220.981,227.779,209.565,232.681,254.652,199.089,
O88874,Ccnk,Cyclin-K,2,522.896,410.157,394.626,471.299,467.499,452.027,412.72,458.522,466.194,436.768,497.43,503.67,486.293,439.269,745.946,451.662,
Q3U564,Dcp1b,mRNA-decapping enzyme 1B,2,207.902,211.49,195.581,211.959,208.598,218.742,203.304,188.04,205.129,188.751,230.305,212.79,198.482,192.301,172.448,197.022,
Q9QWH1,Phc2,Polyhomeotic-like protein 2,2,210.006,164.063,211.323,206.504,172.276,166.428,178.81,164.221,158.611,161.854,202.291,160.084,168.5,174.39,214.728,150.796,
Q9D162-2,Ccdc167,Isoform 2 of Coiled-coil domain-containing protein 167,2,464.475,538.856,530.655,517.713,532.067,534.282,507.699,507.133,512.072,489.956,505.573,539.928,509.394,514.706,456.061,532.221,
P52623,Uck1,Uridine-cytidine kinase 1,2,442.161,378.583,377.865,424.575,415.271,423.61,347.339,402.997,464.507,349.959,406.403,368.552,425.429,399.849,433.17,431.557,
Q9CZ52,Antxr1,Anthrax toxin receptor 1,2,35.9227,30.4812,34.4713,33.5922,31.8968,29.1556,36.9739,32.4434,40.1252,42.6315,35.2935,46.1252,31.1453,37.3097,27.9527,30.1059,
Q9CR02,Tma16,Translation machinery-associated protein 16,2,575.634,477.739,462.433,552.976,514.714,514.828,445.956,499.063,615.489,530.795,552.452,593.502,586.915,608.222,843.316,499.315,
O08605,Mknk1,MAP kinase-interacting serine/threonine-protein kinase 1,2,310.647,359.673,398.878,340.226,331.438,320.439,403.268,336.767,420.476,435.782,429.92,420.241,383.669,383.375,292.411,407.021,
Q68FF0,Kiaa1841,Uncharacterized protein KIAA1841,2,248.049,214.255,209.822,243.604,227.613,226.071,216.475,193.036,203.824,222.127,242.768,233.969,235.998,243.541,206.936,219.729,
Q8K2Z2,Prpf39,Pre-mRNA-processing factor 39,2,144.836,167.631,161.76,156.573,153.557,167.804,163.93,161.433,149.314,150.23,145.848,168.696,160.982,148.682,209.75,155.311,
Q61823,Pdcd4,Programmed cell death protein 4,2,211.799,214.203,222.514,230.736,222.423,220.583,195.947,232.222,267.231,225.106,247.005,222.1,248.906,234.576,348.092,233.315,
Q8K2Q0,Commd9,COMM domain-containing protein 9,2,220.837,219.11,242.709,206.188,226.443,276.37,283.417,294.285,274.361,278.743,271.346,239.936,259.597,235.557,275.212,251.818,
Q9JMH7,Neu3,Sialidase-3,2,109.439,103.415,105.704,103.371,109.302,111.674,107.11,96.1073,102.064,96.0234,100.977,95.1249,107.395,105.089,85.4971,88.3428,
Q3UGP9,Lrrc58,Leucine-rich repeat-containing protein 58,2,151.81,140.339,120.277,144.575,157.786,161.755,129.244,152.595,160.238,145.343,132.842,121.686,133.991,121.616,115.998,144.088,
Q6PHS6,Snx13,Sorting nexin-13,2,422.217,411.34,451.151,445.309,436.041,469.701,452.871,434.846,416.575,435.519,483.426,470.571,440.294,470.572,373.178,461.152,
Q14AI6,Rpusd3,Mitochondrial mRNA pseudouridine synthase Rpusd3,2,618.455,621.687,664.814,613.493,620.445,587.424,638.805,599.695,592.538,602.381,557.724,580.335,571.091,588.785,530.039,604.838,
Q9QXX0,Jag1,Protein jagged-1,2,123.356,191.198,212.155,160.645,166.452,179.804,204.618,181.354,152.401,196.603,185.278,190.49,162.859,208.463,159.132,153.77,
Q60715,P4ha1,Prolyl 4-hydroxylase subunit alpha-1,2,646.029,550.404,582.224,607.08,516.75,544.72,567.005,561.254,788.432,729.043,720.078,688.983,694.945,721.021,1017.97,719.834,
Q8C4B4,Unc119b,Protein unc-119 homolog B,2,201.503,188.443,184.885,210.212,206.648,214.033,177.607,191.647,207.639,160.549,204.47,183.095,196.326,191.573,227.637,183.865,
Q8VCE2,Gpn1,GPN-loop GTPase 1,2,362.097,365.595,329.888,351.426,389.264,380.606,347.33,355.975,353.59,349.91,340.76,319.314,372.067,339.403,332.434,346.841,
Q8R035,Mrpl58,"Peptidyl-tRNA hydrolase ICT1, mitochondrial",2,810.821,709.137,765.009,763.171,851.149,820.359,753.611,767.985,776.469,662.587,721.477,670.357,835.618,705.509,841.412,729.057,
P48432,Sox2,Transcription factor SOX-2,2,96.9036,99.6551,100.726,99.2952,108.599,95.1214,103.616,106.011,102.185,96.1782,111.51,122.896,93.4014,99.4113,90.8601,88.4961,
P53783,Sox1,Transcription factor SOX-1,2,80.3357,105.77,100.937,91.0268,101.446,94.364,105.673,104.352,99.7025,103.836,98.0386,95.0254,112.852,110.89,111.872,96.932,
Q9CXD6,Mcur1,Mitochondrial calcium uniporter regulator 1,2,702.669,593.262,650.84,599.909,606.905,565.789,726.907,722.976,763.758,632.891,622.316,619.253,612.655,596.428,854.237,613.266,
Q3TMV7,Pyroxd1,Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1,2,178.111,161.096,166.139,180.38,176.66,188.98,164.164,160.74,157.671,176.244,167.031,201.212,163.87,170.04,141.016,159.081,
Q3U3R4,Lmf1,Lipase maturation factor 1,2,540.77,564.56,590.907,607.207,538.597,553.45,560.771,536.552,450.359,592.059,625.874,604.354,544.883,581.48,476.802,597.274,
Q9WTK5,Nfkb2,Nuclear factor NF-kappa-B p100 subunit,2,300.387,358.507,369.482,362.914,343.647,321.973,359.589,386.024,439.199,370.822,324.972,363.465,313.344,362.978,399.627,334.662,
A2A8U2,Tmem201,Transmembrane protein 201,2,345.831,311.217,302.678,334.151,349.535,364.875,308.16,340.223,377.278,337.535,317.119,337.802,314.262,337.676,624.649,331.917,
Q5ND52,Mrm3,"rRNA methyltransferase 3, mitochondrial",2,77.4111,69.1321,66.9998,73.2488,72.6641,80.4529,56.545,62.2724,82.8206,69.0927,77.331,70.302,78.8811,81.4393,100.351,90.2822,
Q9D1M7,Fkbp11,Peptidyl-prolyl cis-trans isomerase FKBP11,2,481.003,587.461,551.453,604.718,569.038,638.13,482.958,647.361,612.831,556.234,615.197,474.834,625.37,621.089,349.955,649.598,
Q8K2C8,Gpat4,Glycerol-3-phosphate acyltransferase 4,2,661.399,639.482,600.377,627.95,671.437,677.524,619.509,597.107,573.886,607.657,712.868,623.962,611.957,618.518,575.944,653.685,
Q8BWY7-2,Slc39a11,Isoform 2 of Zinc transporter ZIP11,2,284.615,280.071,329.545,315.642,292.57,314.291,307.357,300.866,298.904,277.912,321.583,306.496,283.733,306.015,198.303,317.805,
Q8BWP8,B4gat1,"Beta-1,4-glucuronyltransferase 1",2,953.714,856.07,819.232,881.134,899.723,936.366,772.87,830.611,912.994,834.788,868.567,857.687,838.983,877.73,745.654,896.02,
P48725,Pcnt,Pericentrin,2,191.613,182.857,198.615,199.085,216.058,202.462,201.203,194.33,204.457,232.246,200.726,250.143,202.697,219.18,252.149,210.189,
Q9CX60,Lbh,Protein LBH,2,62.7672,41.2925,46.5086,41.2431,41.5575,54.3607,56.6687,56.3714,55.3645,61.9577,45.1639,54.3036,40.2158,52.2764,92.4328,47.3901,
Q91WK7,Ankrd54,Ankyrin repeat domain-containing protein 54,2,980.368,917.421,863.732,941.383,923.495,916.29,859.705,864.075,802.115,854.033,843.918,762.415,887.374,818.53,1060.04,824.803,
Q9CPW7,Zmat2,Zinc finger matrin-type protein 2,2,341.732,251.71,252.534,281.754,285.281,268.042,232.121,233.511,283.995,230.7,263.644,264.834,283.678,254.223,459.11,238.97,
A0A5F8MQ17,Aqp4,Aquaporin-4,2,958.946,1394.91,1362.45,1079.61,1133.16,1455.83,1695.24,1134.18,1189.13,1319.15,1284.87,1681.65,1109.55,1345.25,631.711,1584.95,
Q8CI11,Gnl3,Guanine nucleotide-binding protein-like 3,2,172.285,176.481,179.975,175.365,158.003,165.54,148.977,165.381,183.756,165.255,160.999,173.918,168.164,159.743,251.804,157.932,
Q8C0J6,Sowahc,Ankyrin repeat domain-containing protein SOWAHC,2,261.395,227.52,223.457,239.947,234.992,216.333,236.086,223.106,234.698,217.292,238.84,196.307,220.193,203.155,227.495,199.623,
Q5D073,Pxmp2,Peroxisomal membrane protein 2,2,559.182,691.905,673.118,621.924,631.275,670.639,692.01,620.218,1129.27,650.99,564.712,634.807,560.962,603.58,547.321,601.319,
Q66JX5,Cep43,Centrosomal protein 43,2,390.193,436.584,408.759,435.759,410.293,403.378,428.512,413.279,447.512,409.216,429.144,460.008,451.29,468.078,429.577,449.585,
Q0KK56,Fam184b,Protein FAM184B,2,111.219,148.464,155.969,126.445,134.119,133.364,158.393,130.398,123.668,151.764,160.869,163.043,128.541,134.513,74.7489,155.46,
P43883,Plin2,Perilipin-2,2,207.416,521.584,604.526,407.643,428.228,379.385,629.762,523.933,900.036,443.885,351.498,446.869,373.167,433.591,64.4472,394.686,
A0JNU3,Aspg,60 kDa lysophospholipase,2,156.828,144.833,146.484,166.646,173.789,138.115,151.576,144.25,182.17,168.451,189.065,162.818,178.556,187.632,169.762,159.258,
Q8BKF1,Polrmt,"DNA-directed RNA polymerase, mitochondrial",2,123.138,113.601,101.737,113.419,114.966,122.428,99.2391,105.549,116.576,105.589,123.52,114.1,94.4201,100.251,101.892,108.156,
Q9D5J6,Shpk,Sedoheptulokinase,2,107.922,118.419,116.287,112.242,106.008,105.017,118.459,129.957,116.688,107.293,132.261,129.41,113.479,98.7708,98.3883,111.861,
P28798,Grn,Progranulin,2,465.062,468.815,568.888,555.352,453.634,603.184,585.695,584.537,626.502,615.106,557.582,548.39,528.31,609.066,591.306,574.722,
O88745,Scrg1,Scrapie-responsive protein 1,2,1293.66,1147.04,1032.62,1149.51,1028.55,1025.18,1062.63,997.186,855.042,920.101,1043.48,970.261,1100.63,940.164,680.698,963.869,
Q923K4,Gtpbp3,"tRNA modification GTPase GTPBP3, mitochondrial",2,54.6779,46.9875,52.9356,56.9695,49.2624,56.2688,63.7822,54.2261,53.6224,59.1449,54.8577,56.0134,59.9513,58.86,59.6857,51.5849,
O88839,Adam15,Disintegrin and metalloproteinase domain-containing protein 15,2,22.3596,28.2678,36.9795,27.8238,26.2915,29.3867,32.0567,30.3685,34.3386,32.463,30.4949,29.9699,25.92,37.2826,30.0404,32.3933,
Q80ZK0,Mrps10,"28S ribosomal protein S10, mitochondrial",2,1114.24,1080.74,1157.93,1086.47,1189.66,1310.23,1149.11,1205.79,1095.23,1092.41,1103.03,1141.86,1081.31,1121.42,1281.5,1147.22,
O55028,Bckdk,"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial",2,318.995,287.076,324.233,309.319,315.17,320.604,299.264,316.323,278.662,248.288,269.179,288.482,260.356,253.907,317.085,264.539,
Q9R0S3,Mmp17,Matrix metalloproteinase-17,2,287.311,320.838,361.231,311.337,323.188,317.795,373.85,296.604,318.494,359.407,333.832,382.363,318.262,326.027,170.722,363.36,
Q80VP5,Q80VP5,"Probable peptide chain release factor C12orf65 homolog, mitochondrial",2,1321.79,1223.99,1189.29,1233.9,1194.69,1307.09,1214.6,1094.29,1272.13,1091.09,1202.05,1140.85,1261.53,1154.26,1327.66,1112.99,
Q6S5J6,Krit1,Krev interaction trapped protein 1,2,442.956,469.153,461.649,477.689,471.443,439.735,482.111,433.082,454.105,456.83,469.985,502.833,417.88,451.584,421.353,461.812,
O88559,Men1,Menin,2,78.0284,88.5671,79.5501,71.9749,85.4765,89.2555,101.173,84.6212,85.3067,94.5225,88.0188,97.6951,88.8226,78.1933,115.493,74.8114,
Q8BGU2,Cbln2,Cerebellin-2,2,844.923,328.281,283.523,552.702,672.15,699.686,233.483,363.138,621.651,316.449,449.954,395.057,575.386,358.671,666.704,404.692,
Q3URF8,Kctd21,BTB/POZ domain-containing protein KCTD21,2,658.39,686.06,637.729,649.955,638.316,692.639,639.366,667.038,584.137,611.486,673.841,662.597,617.593,609.475,488.29,595.493,
Q14BV6,Ydjc,Carbohydrate deacetylase,2,227.44,192.08,176.952,203.084,213.176,209.249,200.884,202.521,205.658,185.32,201.974,207.043,212.355,191.655,151.062,200.147,
Q8K1H7,Tcp11l2,T-complex protein 11-like protein 2,2,365.91,393.351,371.638,398.534,357.985,355.599,393.056,368.856,441.127,355.795,339.481,356.666,374.96,350.161,378.819,360.541,
Q9D850,Tmem68,Transmembrane protein 68,2,397.629,438.208,462.01,397.607,421.371,416.625,483.283,428.086,400.419,437.611,455.696,508.273,401.205,402.234,378.565,465.744,
Q91Z50,Fen1,Flap endonuclease 1,2,797.008,741.883,702.689,759.453,779.609,795.613,699.843,760.152,850.472,781.359,891.541,878.887,847.869,835.174,1195.89,790.917,
Q99N12,Dusp19,Dual specificity phosphatase 19,2,170.74,189.344,208.597,191.939,161.639,158.634,204.678,166.197,177.864,193.586,172.785,189.037,198.421,200.556,99.1379,165.678,
P68500,Cntn5,Contactin-5,2,85.6552,93.8434,99.4789,91.1256,78.81,97.3021,102.118,91.712,102.073,106.929,112.122,116.28,96.7784,105.361,77.1126,114.998,
Q3TMX7,Qsox2,Sulfhydryl oxidase 2,2,216.442,171.662,177.525,174.293,180.395,170.631,177.264,166.395,186.183,170.299,176.934,198.371,167.826,195.409,194.649,172.454,
Q9Z2E2,Mbd1,Methyl-CpG-binding domain protein 1,2,354.953,335.72,308.392,367.871,347.077,361.11,332.557,385.564,336.24,384.303,377.81,353.626,351.426,383.17,648.244,317.584,
Q02780,Nfia,Nuclear factor 1 A-type,2,277.39,299.368,282.709,296.197,261.278,272.425,300.194,274.113,281.507,272.954,283.841,289.536,281.191,309.509,309.223,254.298,
E9PVN6,Gm20498,"Cytochrome c oxidase assembly protein COX16 homolog, mitochondrial",2,186.835,203.057,197.26,186.038,204.186,214.317,187.993,217.345,227.746,194.179,177.238,194.964,179.611,190.412,251.45,179.938,
Q3UX43,Ankrd13c,Ankyrin repeat domain-containing protein 13C,2,357.922,354.035,324.656,338.433,320.764,325.744,328.559,330.035,311.758,321.484,361.544,322.377,309.492,333.582,346.503,320.98,
Q91VL8,Terf2ip,Telomeric repeat-binding factor 2-interacting protein 1,2,386.397,322.229,313.356,387.874,338.525,354.188,289.751,336.753,361.732,328.115,320.772,341.09,328.227,358.7,493.063,307.047,
Q810S1,Mcub,"Calcium uniporter regulatory subunit MCUb, mitochondrial",2,646.046,590.823,680.108,686.732,653.789,610.994,770.291,606.32,691.528,727.557,766.069,729.401,638.881,651.731,429.062,631,
Q69Z38,Peak1,Inactive tyrosine-protein kinase PEAK1,2,319.655,298.133,297.592,288.094,314.927,295.916,245.912,264.095,305.699,254.622,323.405,268.718,353.073,264.435,313.279,273.66,
Q9JMG3,Tmub1,Transmembrane and ubiquitin-like domain-containing protein 1,2,412.394,357.525,413.347,393.99,389.595,418.311,396.756,390.792,434.259,386.889,444.324,295.007,412.014,405.291,368.712,429.039,
Q9D620,Rab11fip1,Rab11 family-interacting protein 1,2,331.643,462.351,513.482,425.895,439.84,431.7,529.95,467.419,428.491,493.853,480.592,533.321,407.731,462.533,321.605,546.895,
O70579,Slc25a17,Peroxisomal membrane protein PMP34,2,306.875,310.119,330.772,313.76,314.092,344.32,311.984,321.562,328.674,296.142,318.528,374.96,341.706,312.739,296.449,342.906,
Q8VD31,Tapbpl,Tapasin-related protein,2,236.248,258.19,253.846,268.662,281.004,285.907,228.559,338.998,326.197,258.902,264.728,253.601,278.377,253.426,474.425,250.26,
Q8K409,Polb,DNA polymerase beta,2,662.034,621.368,574.161,652.268,636.853,586.166,542.001,628.972,589.535,580.149,646.924,631.665,648.709,701.144,813.309,540.902,
O35450,Fkbpl,FK506-binding protein-like,2,259.175,319.093,328.557,292.879,304.676,277.748,318.657,309.43,338.179,290.754,306.996,301.464,334.992,345.733,193.416,300.216,
P70121,Zhx1,Zinc fingers and homeoboxes protein 1,2,379.439,330.42,318.24,370.493,344.208,354.126,293.56,364.402,366.299,365.979,355.339,350.066,324.75,374.687,618.563,315.511,
P45481,Crebbp,Histone lysine acetyltransferase CREBBP,2,204.262,195.225,196.5,208.329,190.628,188.508,192.109,187.219,217.471,198.744,204.026,204.674,210.548,205.076,325.394,204.803,
Q01705,Notch1,Neurogenic locus notch homolog protein 1,2,174.845,194.076,209.321,194.768,200.283,177.061,210.934,205.207,258.653,210.747,196.947,209.991,190.239,197.904,215.514,199.623,
Q80XI7,Bpifb9a,Vomeromodulin,2,268.146,413.155,2454.99,1750.35,109.922,204.754,434.294,827.295,53.3808,1218.2,1224.31,2725.44,557.973,580.523,249.873,655.111,
